"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Utility.Name","Technology","Plant.Name","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","NERC.Region","Net.Generation.MWh","Elec.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"13781",1915,"ST","SUB","Northern States Power Co - Minnesota","Conventional Steam Coal","Allen S King",598.4,1958,1958,1958,"MRO",2707114,26656305,0.516429275633043,9846.76116336438,2016
"13781",1922,"ST","NUC","Northern States Power Co - Minnesota","Nuclear","Monticello Nuclear Facility",685,1971,1971,1971,"MRO",5597758,58544188,0.932866380028664,10458.5064234645,2016
"13781",1925,"ST","NUC","Northern States Power Co - Minnesota","Nuclear","Prairie Island",1186.2,1974,1974,1974,"MRO",8263058,86531422,0.795204401607836,10472.0821274642,2016
"13781",1927,"CA","NG","Northern States Power Co - Minnesota","Natural Gas Fired Combined Cycle","Riverside (MN)",164.7,1987,1987,1987,"MRO",838670,568860,0.581290737552434,678.288242097607,2016
"13781",1927,"CT","NG","Northern States Power Co - Minnesota","Natural Gas Fired Combined Cycle","Riverside (MN)",421.2,2009,2009,2009,"MRO",1593903,16835381,0.431985748481182,10562.3623269421,2016
"13781",3982,"ST","NG","Northern States Power Co - Minnesota","Natural Gas Steam Turbine","Bay Front",27.2,1957,1957,1957,"MRO",2120,37383,0.00889739457426806,17633.4905660377,2016
"13781",3982,"ST","WDS","Northern States Power Co - Minnesota","Wood/Wood Waste Biomass","Bay Front",40,1950.5,1952,1949,"MRO",138848,2483329,0.396255707762557,17885.2342129523,2016
"13781",3983,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Big Falls",7.7,1945.66666666667,1993,1922,"MRO",52712,486639,0.781474233529028,9232.03445135832,2016
"13781",3984,"GT","NG","Northern States Power Co - Minnesota","Natural Gas Fired Combustion Turbine","Northern States Flambeau",16.3,1969,1969,1969,"MRO",1350,25172,0.00945457601479116,18645.9259259259,2016
"13781",3986,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Ladysmith Dam",3.4,1954.33333333333,1983,1940,"MRO",15881,146614,0.533205748052646,9232.03828474277,2016
"13781",3988,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Thornapple",1.4,1928,1929,1927,"MRO",11683,107858,0.952625570776256,9232.04656338269,2016
"13781",3989,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","White River (WI)",1,1907,1907,1907,"MRO",3648,33679,0.416438356164384,9232.18201754386,2016
"13781",3998,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Cedar Falls (WI)",6,1912,1915,1910,"MRO",42750,394669,0.813356164383562,9232.02339181287,2016
"13781",4000,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Chippewa Falls",21.6,1928,1928,1928,"MRO",95223,879097,0.503250253678336,9231.9817691104,2016
"13781",4002,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Dells",12.3,1923.8,1924,1923,"MRO",68884,635937,0.639306530051602,9231.99872248998,2016
"13781",4005,"GT","DFO","Northern States Power Co - Minnesota","Petroleum Liquids","French Island",157.6,1974,1974,1974,"MRO",1814,46548,0.00131394432468767,25660.4189636163,2016
"13781",4005,"ST","WDS","Northern States Power Co - Minnesota","Wood/Wood Waste Biomass","French Island",30.4,1944,1948,1940,"MRO",35523,768492,0.133392664023071,21633.645806942,2016
"13781",4007,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Holcombe",33.9,1950,1950,1950,"MRO",141162,1303207,0.475350547541116,9231.99586290928,2016
"13781",4008,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Jim Falls",59.8,1988,1988,1988,"MRO",192427,1776486,0.367333654037049,9231.99966740634,2016
"13781",4009,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Menomonie",5.4,1958,1958,1958,"MRO",31732,292950,0.670810079485879,9232.00554645153,2016
"13781",4011,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","St Croix Falls",23.2,1916.75,1923,1910,"MRO",149207,1377481,0.734170799874036,9232.01324334649,2016
"13781",4012,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Trego",1.2,1927,1927,1927,"MRO",9868,91101,0.938736681887367,9231.96189704094,2016
"13781",4014,"GT","DFO","Northern States Power Co - Minnesota","Petroleum Liquids","Wheaton",106.2,1973,1973,1973,"MRO",122,19393,0.000131138800746416,158959.016393443,2016
"13781",4014,"GT","NG","Northern States Power Co - Minnesota","Natural Gas Fired Combustion Turbine","Wheaton",194,1973,1973,1973,"MRO",12832,200705,0.00755072259097114,15640.9756857855,2016
"13781",4015,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Wissota",39.4,1917,1917,1917,"MRO",198973,1836921,0.576492710289039,9232.01137842823,2016
"13781",56994,"WT","WND","Northern States Power Co - Minnesota","Onshore Wind Turbine","Grand Meadow",100.5,2008,2008,2008,"MRO",311843,2878935,0.354214089370499,9232.00135965855,2016
"13781",57047,"WT","WND","Northern States Power Co - Minnesota","Onshore Wind Turbine","Nobles Wind Project",201,2010,2010,2010,"MRO",721617,6661968,0.40983268588564,9231.99980044816,2016
"13781",58579,"BA","MWH","Northern States Power Co - Minnesota","Batteries","Laverne Battery",1.1,2013,2013,2013,"MRO",-647,0,-0.0671440431714404,0,2016
"13781",58658,"WT","WND","Northern States Power Co - Minnesota","Onshore Wind Turbine","Courtenay Wind Farm",200,2016,2016,2016,"MRO",86382,797479,0.0493047945205479,9232.00435275868,2016
"13781",59200,"WT","WND","Northern States Power Co - Minnesota","Onshore Wind Turbine","Border Winds Wind Farm",150,2015,2015,2015,"MRO",622257,5744677,0.473559360730594,9232.00060425194,2016
"13781",59201,"WT","WND","Northern States Power Co - Minnesota","Onshore Wind Turbine","Pleasant Valley Wind Farm",200,2015,2015,2015,"MRO",802872,7412115,0.458260273972603,9232.00086688787,2016
"13781",6086,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Cornell",35.3,1976.25,1977,1976,"MRO",123881,1143670,0.400613786591124,9232.00490793584,2016
"13781",6090,"ST","SUB","Northern States Power Co - Minnesota","Conventional Steam Coal","Sherburne County",2469.3,1980,1987,1976,"MRO",11756330,117474298,0.543492813207374,9992.42944013991,2016
"13781",6231,"HY","WAT","Northern States Power Co - Minnesota","Conventional Hydroelectric","Apple River",2.4,1901,1901,1901,"MRO",15095,139357,0.71798896499239,9231.99735011593,2016
"13781",7237,"GT","NG","Northern States Power Co - Minnesota","Natural Gas Fired Combustion Turbine","Angus Anson",405.7,1997.66666666667,2005,1994,"MRO",65346,805128,0.0183869584448999,12320.9989899917,2016
"13781",7378,"IC","DFO","Northern States Power Co - Minnesota","Petroleum Liquids","United Hospital",4.8,1992,1992,1992,"MRO",5,703,0.000118911719939117,140600,2016
"13781",8027,"GT","DFO","Northern States Power Co - Minnesota","Petroleum Liquids","Blue Lake",226.8,1974,1974,1974,"MRO",2145,38491,0.00107964291754246,17944.5221445221,2016
"13781",8027,"GT","NG","Northern States Power Co - Minnesota","Natural Gas Fired Combustion Turbine","Blue Lake",332.6,2005,2005,2005,"MRO",195363,2119301,0.0670526528225109,10848.0162569166,2016
"13788",7431,"HY","WAT","Northern Wasco County PUD","Conventional Hydroelectric","Dalles Dam North Fishway Project",6.5,1991,1991,1991,"WECC",42540,392729,0.747102212855637,9231.99341795957,2016
"13788",7511,"HY","WAT","Northern Wasco County PUD","Conventional Hydroelectric","McNary Dam Fish Attraction Project",10,1997,1997,1997,"WECC",0,0,0,NA,2016
"13808",55804,"WT","WND","Northern Iowa Windpower LLC","Onshore Wind Turbine","Top of Iowa Windfarm",80,2001,2001,2001,"MRO",178852,1651161,0.255211187214612,9231.99628743318,2016
"13809",3338,"GT","DFO","NorthWestern Energy - (SD)","Petroleum Liquids","Aberdeen CT",28.8,1978,1978,1978,"MRO",65,1339,0.000257642059868087,20600,2016
"13809",3338,"GT","NG","NorthWestern Energy - (SD)","Natural Gas Fired Combustion Turbine","Aberdeen CT",82.2,2013,2013,2013,"MRO",9018,187097,0.0125237476252375,20747.0614326902,2016
"13809",3341,"IC","DFO","NorthWestern Energy - (SD)","Petroleum Liquids","Clark (SD)",2.7,1970,1970,1970,"MRO",-69,93,-0.00291730086250634,-1347.82608695652,2016
"13809",3342,"IC","DFO","NorthWestern Energy - (SD)","Petroleum Liquids","Faulkton",2.7,1969,1969,1969,"MRO",-71,470,-0.00300186030779638,-6619.71830985915,2016
"13809",3344,"GT","NG","NorthWestern Energy - (SD)","Natural Gas Fired Combustion Turbine","Huron",57.9,1976,1991,1961,"MRO",3525,58964,0.00694986632597535,16727.3758865248,2016
"13809",3346,"IC","DFO","NorthWestern Energy - (SD)","Petroleum Liquids","Mobile Unit",3.7,1999.5,2008,1991,"MRO",-59,326,-0.00182031346414908,-5525.42372881356,2016
"13809",59187,"WT","WND","NorthWestern Energy - (SD)","Onshore Wind Turbine","Beethoven Wind",80,2015,2015,2015,"MRO",327112,3019898,0.466769406392694,9232.00004891291,2016
"13809",8034,"IC","DFO","NorthWestern Energy - (SD)","Petroleum Liquids","Yankton",4.7,1968.5,1974,1963,"MRO",-305,12,-0.00740794714854756,-39.344262295082,2016
"13809",8034,"IC","NG","NorthWestern Energy - (SD)","Natural Gas Internal Combustion Engine","Yankton",8.7,1974.5,1975,1974,"MRO",0,0,0,NA,2016
"13815",4020,"IC","DFO","Northwestern Wisconsin Elec Co","Petroleum Liquids","Frederic Diesel",13.7,1972.44444444444,2000,1948,"MRO",-131,118,-0.00109155751091558,-900.763358778626,2016
"13815",4021,"IC","DFO","Northwestern Wisconsin Elec Co","Petroleum Liquids","Grantsburg Diesel",6.4,1981.6,2007,1963,"MRO",-185,870,-0.0032998002283105,-4702.7027027027,2016
"13815",55998,"GT","DFO","Northwestern Wisconsin Elec Co","Petroleum Liquids","Danbury Diesel",6.7,1981,1981,1981,"MRO",-212,341,-0.00361207660328495,-1608.49056603774,2016
"13815",55998,"IC","DFO","Northwestern Wisconsin Elec Co","Petroleum Liquids","Danbury Diesel",1.1,1974,1982,1966,"MRO",-37,0,-0.00383976753839768,0,2016
"13826",1848,"HY","WAT","City of Norway","Conventional Hydroelectric","Norway (MI)",6.3,1946,1988,1905,"RFC",31472,290550,0.570268899036022,9232.01576004067,2016
"13831",57624,"IC","DFO","City of Norwich - (CT)","Petroleum Liquids","Norwich WWTP",2,2006,2006,2006,"NPCC",210,2444,0.011986301369863,11638.0952380952,2016
"13831",581,"GT","DFO","City of Norwich - (CT)","Petroleum Liquids","North Main Street",19,1972,1972,1972,"NPCC",695,6348,0.00417567892333574,9133.81294964029,2016
"13831",583,"HY","WAT","City of Norwich - (CT)","Conventional Hydroelectric","Tenth Street",1.4,1967,1967,1967,"NPCC",2287,21112,0.186480756686236,9231.30738959335,2016
"13833",50039,"ST","WC","Northeastern Power Co","Conventional Steam Coal","Kline Township Cogen Facility",59,1989,1989,1989,"RFC",124210,1840653,0.240325826174445,14818.8793172852,2016
"13866",55747,"WT","WND","NWP Indian Mesa Wind Farm LP","Onshore Wind Turbine","NWP Indian Mesa Wind Farm",82.5,2001,2001,2001,"TRE",152680,1409541,0.211263318112633,9231.9950222688,2016
"13870",109,"IC","DFO","Nushagak Electric Coop, Inc","Petroleum Liquids","Dillingham",6.6,2003.71428571429,2009,1988,"ASCC",18122,173149,0.313442645634426,9554.62973181768,2016
"13875",50373,"IC","NG","NRG Energy Center Paxton LLC","Natural Gas Internal Combustion Engine","Paxton Creek Cogeneration",12.6,1986,1986,1986,"RFC",3198,28571,0.028973689932594,8934.02126328956,2016
"13876",50831,"IC","LFG","Nove Investments I LLC","Landfill Gas","Nove Power Plant",3,1985.66666666667,1987,1985,"WECC",4761,94847,0.181164383561644,19921.6551144717,2016
"13886",55099,"GT","NG","NRG Sterlington Power LLC","Natural Gas Fired Combustion Turbine","NRG Sterlington Power",208.5,2000.44444444444,2001,2000,"SERC",1849,33209,0.00101234081228168,17960.5191995673,2016
"13902",2181,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Black Eagle",24,1927,1927,1927,"WECC",118288,1092034,0.562633181126332,9231.99310158258,2016
"13902",2182,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Cochrane",60.4,1958,1958,1958,"WECC",234165,2161811,0.442568946747709,9231.99880426195,2016
"13902",2185,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Hauser",17,1911.66666666667,1915,1911,"WECC",120437,1111876,0.808736234219715,9232.0134178035,2016
"13902",2186,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Holter",38.4,1918,1918,1918,"WECC",254064,2345520,0.755279680365297,9232.00453429057,2016
"13902",2188,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Kerr",207.6,1947,1954,1938,"WECC",1068156,9861215,0.587358460685723,9231.99888405813,2016
"13902",2191,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Morony",54,1930,1930,1930,"WECC",258995,2391042,0.547511838322341,9232.00061777254,2016
"13902",2192,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Mystic",12,1925,1925,1925,"WECC",51416,474672,0.489117199391172,9231.99004201027,2016
"13902",2193,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Rainbow (MT)",59,2013,2013,2013,"WECC",343233,3168727,0.664099140933364,9231.99983684553,2016
"13902",2194,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Ryan",50.4,1915.33333333333,1916,1915,"WECC",413979,3821851,0.937656283974777,9231.99244406117,2016
"13902",2195,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Thompson Falls",87.1,1915.85714285714,1917,1915,"WECC",510256,4710684,0.668753178260436,9232.00119155875,2016
"13902",2196,"IC","DFO","NorthWestern Energy","Petroleum Liquids","Old Faithful",2,1979,1979,1979,"WECC",69,721,0.00393835616438356,10449.2753623188,2016
"13902",58218,"WT","WND","NorthWestern Energy","Onshore Wind Turbine","Spion Kop Wind Farm",40,2012,2012,2012,"WECC",130661,1206264,0.37289098173516,9232.01261279188,2016
"13902",6422,"HY","WAT","NorthWestern Energy","Conventional Hydroelectric","Madison Dam",8.8,1906.5,1908,1906,"WECC",57101,527157,0.740724885844749,9232.00994728639,2016
"13902",7039,"IC","DFO","NorthWestern Energy","Petroleum Liquids","Lake (WY)",2.7,1967,1967,1967,"WECC",94,986,0.00397429392863183,10489.3617021277,2016
"13908",55433,"GT","NG","NRG South CentralOperationsInc","Natural Gas Fired Combustion Turbine","Bayou Cove Peaking Power",416,2002,2002,2002,"SERC",123163,1574294,0.0337973634527573,12782.1991994349,2016
"13914",50169,"GT","NG","Occidental Chemical Corporation","Natural Gas Fired Combustion Turbine","Wichita Plant",43.7,1982,1982,1982,"SPP",0,0,0,NA,2016
"13914",55089,"CA","NG","Occidental Chemical Corporation","Natural Gas Fired Combined Cycle","Taft Cogeneration Facility",358.7,2002,2002,2002,"SERC",2104263,1579973,0.669675693428706,750.843882157316,2016
"13914",55089,"CT","NG","Occidental Chemical Corporation","Natural Gas Fired Combined Cycle","Taft Cogeneration Facility",535.5,2002,2002,2002,"SERC",3609725,36996310,0.769503387351897,10249.0660645894,2016
"13923",2594,"ST","RFO","NRG Oswego Harbor Power Operations Inc","Petroleum Liquids","Oswego Harbor Power",1803.6,1977,1979,1975,"NPCC",36096,421198,0.00228462405478237,11668.827570922,2016
"13935",414,"HY","WAT","Oakdale&South San Joaquin Irrigation D.","Conventional Hydroelectric","Beardsley",10,1957,1957,1957,"WECC",68443,631867,0.781312785388128,9232.01788349429,2016
"13935",415,"HY","WAT","Oakdale&South San Joaquin Irrigation D.","Conventional Hydroelectric","Donnells",72,1957,1957,1957,"WECC",347220,3205533,0.550513698630137,9231.9941247624,2016
"13935",416,"HY","WAT","Oakdale&South San Joaquin Irrigation D.","Conventional Hydroelectric","Tulloch",24.2,1976,2012,1958,"WECC",85555,789844,0.403576550058493,9232.00280521302,2016
"13938",50754,"WT","WND","Oak Creek Energy System Inc II","Onshore Wind Turbine","Oak Creek Energy Systems I",34.5,1993.25,1999,1982,"WECC",65658,606156,0.217252332737741,9232.02046970666,2016
"13943",54569,"IC","DFO","Ocean County Utilities Auth","Petroleum Liquids","Bayville Central Facility",6,2002,2002,2002,"RFC",340,1793,0.00646879756468798,5273.52941176471,2016
"13943",54569,"IC","OBG","Ocean County Utilities Auth","Other Waste Biomass","Bayville Central Facility",0.9,1988,1988,1988,"RFC",5165,27248,0.655124302384576,5275.50822846079,2016
"13943",54569,"PV","SUN","Ocean County Utilities Auth","Solar Photovoltaic","Bayville Central Facility",0.2,2007,2007,2007,"RFC",294,2714,0.167808219178082,9231.2925170068,2016
"13945",50260,"IC","DFO","Oakwood Hospital Med Center","Petroleum Liquids","Oakwood Hospital & Medical Center",5,1999.25,2006,1979,"RFC",21,236,0.000479452054794521,11238.0952380952,2016
"13948",1312,"IC","NG","City of Oberlin - (KS)","Natural Gas Internal Combustion Engine","Oberlin (KS)",6.9,1962.6,1973,1954,"SPP",0,0,0,NA,2016
"13949",2933,"IC","DFO","City of Oberlin - (OH)","Petroleum Liquids","Oberlin (OH)",1.1,1948,1948,1948,"RFC",126,2532,0.0130759651307597,20095.2380952381,2016
"13949",2933,"IC","NG","City of Oberlin - (OH)","Natural Gas Internal Combustion Engine","Oberlin (OH)",17.4,1982.875,2001,1958,"RFC",558,11252,0.00366084081247048,20164.8745519713,2016
"13960",302,"GT","NG","NRG Cabrillo Power Ops Inc","Natural Gas Fired Combustion Turbine","Encina",18,1968,1968,1968,"WECC",1390,25361,0.00881532217148655,18245.3237410072,2016
"13960",302,"ST","NG","NRG Cabrillo Power Ops Inc","Natural Gas Steam Turbine","Encina",981.6,1963.8,1978,1954,"WECC",286490,3966550,0.0333173776482716,13845.3349157039,2016
"13960",303,"GT","NG","NRG Cabrillo Power Ops Inc","Natural Gas Fired Combustion Turbine","Kearny",72,1969,1969,1969,"WECC",4961,67263,0.00786561390157281,13558.3551703286,2016
"13964",4147,"HY","WAT","Oconto Electric Cooperative","Conventional Hydroelectric","Stiles",1,1949,1949,1949,"MRO",6309,58245,0.720205479452055,9232.04945316215,2016
"13989",55950,"GT","NG","California Resources Elk Hills LLC","Natural Gas Fired Combustion Turbine","Elk Hills Cogen",46.6,1994,1994,1994,"WECC",53543,474408,0.131163403688243,8860.31787535252,2016
"13990",1169,"IC","DFO","City of Ogden - (IA)","Petroleum Liquids","Ogden",3.9,1960,1971,1951,"MRO",-69,527,-0.00201966982788901,-7637.68115942029,2016
"13994",54538,"GT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combustion Turbine","Hartwell Energy Facility",360,1994,1994,1994,"SERC",39901,503036,0.0126525240994419,12607.1025788827,2016
"13994",55141,"GT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combustion Turbine","Hawk Road Facility",495,2001,2001,2001,"SERC",896632,9799389,0.20677828513445,10929.1091551495,2016
"13994",55244,"GT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combustion Turbine","Doyle Energy Facility",409,2000,2000,2000,"SERC",133232,1635910,0.0371861428364091,12278.6567791522,2016
"13994",55382,"CA","NG","Oglethorpe Power Corporation","Natural Gas Fired Combined Cycle","Thomas A Smith Energy Facility",604,2002,2002,2002,"SERC",2507049,2500242,0.473829152680758,997.284855621091,2016
"13994",55382,"CT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combined Cycle","Thomas A Smith Energy Facility",588,2002,2002,2002,"SERC",3894259,44102817,0.75603760910757,11325.0857223415,2016
"13994",6189,"PS","WAT","Oglethorpe Power Corporation","Hydroelectric Pumped Storage","Rocky Mountain Hydroelectric Plant",847.8,1995,1995,1995,"SERC",-489099,0,-0.06585659256674,0,2016
"13994",7813,"GT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combustion Turbine","Sewell Creek Energy",570,2000,2000,2000,"SERC",466134,4967345,0.0933537611151166,10656.4743185436,2016
"13994",7829,"GT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combustion Turbine","Smarr Energy Center",242,1999,1999,1999,"SERC",195729,2533908,0.0923284840937394,12946.0018699324,2016
"13994",7916,"GT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combustion Turbine","Talbot County Energy",726,2002.33333333333,2003,2002,"SERC",676170,7960255,0.1063200498132,11772.5645917447,2016
"13994",7917,"CA","NG","Oglethorpe Power Corporation","Natural Gas Fired Combined Cycle","Chattahoochee Energy Facility",187.7,2003,2003,2003,"SERC",1043288,807,0.634506146259819,0.773516037757551,2016
"13994",7917,"CT","NG","Oglethorpe Power Corporation","Natural Gas Fired Combined Cycle","Chattahoochee Energy Facility",352,2003,2003,2003,"SERC",2017336,21603555,0.654231527604815,10708.952301451,2016
"14006",60618,"BA","MWH","Ohio Power Co","Batteries","AEP Bluffton NaS",2,2008,2008,2008,"RFC",0,0,0,NA,2016
"14015",2876,"ST","BIT","Ohio Valley Electric Corp","Conventional Steam Coal","Kyger Creek",1086.5,1955,1955,1955,"RFC",4925035,53206011,0.517458451270995,10803.1741906403,2016
"14030",54779,"ST","NG","Oklahoma State University","Natural Gas Steam Turbine","Oklahoma State University",8,1952.66666666667,1958,1950,"SPP",0,0,0,NA,2016
"14063",2951,"GT","NG","Oklahoma Gas & Electric Co","Natural Gas Fired Combustion Turbine","Horseshoe Lake",148,1988.33333333333,2001,1963,"SPP",114094,1150099,0.0880029001604344,10080.2759128438,2016
"14063",2951,"ST","NG","Oklahoma Gas & Electric Co","Natural Gas Steam Turbine","Horseshoe Lake",826,1963.33333333333,1969,1958,"SPP",602912,6993695,0.0833239355644742,11599.8603444615,2016
"14063",2952,"ST","SUB","Oklahoma Gas & Electric Co","Conventional Steam Coal","Muskogee",1716,1979.66666666667,1984,1977,"SPP",6192710,69988457,0.411964082340795,11301.7494764005,2016
"14063",2953,"GT","NG","Oklahoma Gas & Electric Co","Natural Gas Fired Combustion Turbine","Mustang",82,1971,1971,1971,"SPP",5928,102142,0.00825258937520882,17230.4318488529,2016
"14063",2953,"PV","SUN","Oklahoma Gas & Electric Co","Solar Photovoltaic","Mustang",2.5,2015,2015,2015,"SPP",5436,50185,0.248219178082192,9231.97203826343,2016
"14063",2953,"ST","NG","Oklahoma Gas & Electric Co","Natural Gas Steam Turbine","Mustang",386,1957,1959,1955,"SPP",358587,3901452,0.106048158137554,10880.0709451263,2016
"14063",2956,"ST","NG","Oklahoma Gas & Electric Co","Natural Gas Steam Turbine","Seminole (OK)",1701,1973,1975,1971,"SPP",2047827,23253137,0.137431043785686,11355.0299903263,2016
"14063",55457,"CA","NG","Oklahoma Gas & Electric Co","Natural Gas Fired Combined Cycle","McClain Energy Facility",198.1,2001,2001,2001,"SPP",1253766,0,0.722483455844219,0,2016
"14063",55457,"CT","NG","Oklahoma Gas & Electric Co","Natural Gas Fired Combined Cycle","McClain Energy Facility",353.2,2001,2001,2001,"SPP",2357499,24813930,0.761950425852092,10525.5315060579,2016
"14063",55463,"CA","NG","Oklahoma Gas & Electric Co","Natural Gas Fired Combined Cycle","Redbud Power Plant",638,2004,2004,2004,"SPP",2891187,6849932,0.517310623953279,2369.24557283911,2016
"14063",55463,"CT","NG","Oklahoma Gas & Electric Co","Natural Gas Fired Combined Cycle","Redbud Power Plant",795.6,2004,2004,2004,"SPP",4403186,45231425,0.631783312786536,10272.4311441761,2016
"14063",56380,"WT","WND","Oklahoma Gas & Electric Co","Onshore Wind Turbine","Centennial Wind Farm",120,2006,2006,2006,"SPP",336352,3105200,0.319969558599696,9231.99505280183,2016
"14063",57286,"WT","WND","Oklahoma Gas & Electric Co","Onshore Wind Turbine","OU Spirit Wind Farm",101.2,2009,2009,2009,"SPP",319988,2954130,0.360951684805169,9232.00245009188,2016
"14063",57332,"WT","WND","Oklahoma Gas & Electric Co","Onshore Wind Turbine","Crossroads Wind Farm",227,2012,2012,2012,"SPP",773976,7145347,0.389222135055217,9232.00073387288,2016
"14063",6095,"ST","SUB","Oklahoma Gas & Electric Co","Conventional Steam Coal","Sooner",1138,1979.5,1980,1979,"SPP",4059718,43444415,0.407239128166855,10701.3381225001,2016
"14077",58325,"GT","NG","Oklahoma Municipal Power Authority","Natural Gas Fired Combustion Turbine","Charles D. Lamb Energy Center",122,2015,2015,2015,"SPP",38027,511350,0.03558181750131,13447.0244826045,2016
"14077",7545,"HY","WAT","Oklahoma Municipal Power Authority","Conventional Hydroelectric","Kaw Hydro",37,1989,1989,1989,"SPP",150928,1393367,0.465654695791682,9231.99803879996,2016
"14077",7546,"CA","NG","Oklahoma Municipal Power Authority","Natural Gas Fired Combined Cycle","Ponca City",19.8,1966,1966,1966,"SPP",0,0,0,NA,2016
"14077",7546,"CT","NG","Oklahoma Municipal Power Authority","Natural Gas Fired Combined Cycle","Ponca City",54,1995,1995,1995,"SPP",58991,544969,0.124706155927617,9238.17192453086,2016
"14077",7546,"GT","NG","Oklahoma Municipal Power Authority","Natural Gas Fired Combustion Turbine","Ponca City",60.5,2003,2003,2003,"SPP",10185,114016,0.0192177063285407,11194.5017182131,2016
"14077",762,"ST","NG","Oklahoma Municipal Power Authority","Natural Gas Steam Turbine","Ponca",48,1977,1977,1977,"SPP",144,9713,0.000342465753424658,67451.3888888889,2016
"14127",2290,"GT","DFO","Omaha Public Power District","Petroleum Liquids","Jones Street",130,1973,1973,1973,"MRO",-125,9501,-0.000109764664559185,-76008,2016
"14127",2291,"ST","NG","Omaha Public Power District","Natural Gas Steam Turbine","North Omaha",291.1,1956.66666666667,1959,1954,"MRO",19386,207385,0.00760224561535602,10697.6684205096,2016
"14127",2291,"ST","SUB","Omaha Public Power District","Conventional Steam Coal","North Omaha",353.6,1965.5,1968,1963,"MRO",2030006,21632428,0.655361551891568,10656.3369763439,2016
"14127",2292,"GT","NG","Omaha Public Power District","Natural Gas Fired Combustion Turbine","Sarpy County",334.2,1988,2000,1972,"MRO",52774,704078,0.01802641898188,13341.3802251109,2016
"14127",2292,"IC","DFO","Omaha Public Power District","Petroleum Liquids","Sarpy County",3.5,1996,1996,1996,"MRO",4,46,0.000130463144161774,11500,2016
"14127",55972,"GT","NG","Omaha Public Power District","Natural Gas Fired Combustion Turbine","Cass County",345,2003,2003,2003,"MRO",28252,356657,0.00934815697174244,12624.1328047572,2016
"14127",6096,"ST","SUB","Omaha Public Power District","Conventional Steam Coal","Nebraska City",1389.6,1994,2009,1979,"MRO",9072626,90146449,0.745313687063456,9936.09226259299,2016
"14127",7955,"IC","LFG","Omaha Public Power District","Landfill Gas","Elk City Station",6.4,2004.375,2009,2002,"MRO",49199,587815,0.877550656392694,11947.7021890689,2016
"1415",55207,"GT","NG","SWG Colorado LLC","Natural Gas Fired Combustion Turbine","Valmont Combustion Turbine Project",142.2,2000.5,2001,2000,"WECC",0,0,0,NA,2016
"14155",50696,"IC","OBG","Orange County Sanitation Dist","Other Waste Biomass","Plant No 1 Orange County",7.5,1993,1993,1993,"WECC",35754,379250,0.544200913242009,10607.2047882754,2016
"14155",52099,"IC","OBG","Orange County Sanitation Dist","Other Waste Biomass","Plant No 2 Orange County",15,1993,1993,1993,"WECC",47806,495994,0.363820395738204,10375.1411956658,2016
"14155",52099,"ST","OBG","Orange County Sanitation Dist","Other Waste Biomass","Plant No 2 Orange County",1,1993,1993,1993,"WECC",0,0,0,NA,2016
"14164",59727,"GT","NG","City of Orangeburg - (SC)","Natural Gas Fired Combustion Turbine","Bull Street Plant",2,2005,2005,2005,"SERC",-8,421,-0.00045662100456621,-52625,2016
